harm_one,harm_two,harm_three,harm_four,harm_five,label
0.223652391,0.653319401,0.046503163,0.059035762,0.017489284,0
0.595603151,0.276157401,0.048106247,0.064275829,0.015857372,0
0.827291932,0.085354537,0.035377699,0.041824567,0.010151264,0
0.714898063,0.102097035,0.092061456,0.058420283,0.032523163,0
0.755691897,0.115940854,0.05363843,0.047623914,0.027104905,0
0.790799687,0.144519128,0.028057308,0.019160982,0.017462895,0
0.761498161,0.183367223,0.008719105,0.030988477,0.015427034,0
0.735381821,0.153151746,0.036061019,0.060687443,0.01471797,0
0.739604644,0.106986274,0.049448076,0.070341184,0.033619823,0
0.810521259,0.057984397,0.037211004,0.030286433,0.063996908,0
0.747993165,0.094979978,0.024651098,0.094479545,0.037896214,0
0.589536321,0.158052881,0.037915093,0.112676942,0.101818762,0
0.582715399,0.136468313,0.143957767,0.09548304,0.041375481,0
0.183113866,0.255275134,0.310422289,0.184577182,0.066611531,0
0.325692352,0.289417092,0.213282935,0.112749144,0.058858476,0
0.415458895,0.218377528,0.288983514,0.063186409,0.013993655,0
0.413830154,0.162764213,0.351302651,0.022752443,0.049350538,0
0.387788428,0.190439934,0.343584439,0.045971991,0.032215209,0
0.343967165,0.276048055,0.316648504,0.028717963,0.034618313,0
0.314646558,0.355047593,0.26448893,0.022951067,0.042865852,0
0.271532521,0.449190237,0.205801722,0.046020297,0.027455224,0
0.257030394,0.498230151,0.184245543,0.040074041,0.020419871,0
0.302505412,0.480654734,0.100837168,0.0855455,0.030457185,0
0.410589551,0.376675523,0.141105006,0.049139696,0.022490224,0
0.500712604,0.246847913,0.165974886,0.068737505,0.017727092,0
0.469644266,0.312842564,0.083738929,0.098616852,0.03515739,0
0.503559332,0.259127293,0.089553327,0.11302216,0.034737888,0
0.616926166,0.180296426,0.08452183,0.093523751,0.024731828,0
0.614678604,0.188667293,0.072878278,0.098309426,0.025466399,0
0.55314007,0.239785708,0.081593402,0.08691211,0.03856871,0
0.536536619,0.315280972,0.040908874,0.088734896,0.018538638,0
0.382370316,0.459198258,0.032673214,0.10531075299999999,0.020447459,0
0.254501427,0.585377152,0.034610936,0.113900134,0.011610351,0
0.22444295,0.582889844,0.049679045,0.124122918,0.018865244,0
0.394613609,0.436266958,0.042897521,0.108650414,0.017571498,0
0.536288039,0.344901365,0.023224798,0.080567124,0.015018674,0
0.531771271,0.355204749,0.016885346,0.021166314,0.07497232,0
0.618154556,0.25068946,0.029764039,0.075443239,0.025948706,0
0.669659737,0.222207729,0.017820111,0.069317806,0.020994617,0
0.686377117,0.171137961,0.056445482,0.050119552,0.035919888,0
0.771211271,0.082549184,0.055060607,0.065020243,0.026158694,0
0.743206203,0.048769441,0.041692533,0.125601257,0.040730565,0
0.635221695,0.068417409,0.055635355,0.159147724,0.081577817,0
0.543957479,0.180027955,0.054582103,0.109407683,0.11202478,0
0.566636952,0.23583685,0.036650366,0.061990716,0.098885116,0
0.606478335,0.217345695,0.035892505,0.068383169,0.071900296,0
0.69054144,0.137668527,0.040285136,0.099941877,0.031563021,0
0.715236472,0.07766551,0.0550861,0.118336874,0.033675045,0
0.721805832,0.086256127,0.050691818,0.102166202,0.039080021,0
0.714726478,0.131521252,0.05315535,0.052637998,0.047958921,0
0.753312455,0.091486313,0.062212576,0.058479935,0.034508721,0
0.815980345,0.050165848,0.026663575,0.064133353,0.043056879,0
0.687514267,0.176950168,0.029571106,0.06018637,0.045778089,0
0.660644098,0.228573139,0.032818859,0.032531469,0.045432435,0
0.555574711,0.325758611,0.072427351,0.008950461,0.037288866,0
0.557031337,0.299460236,0.094900459,0.022594846,0.026013122,0
0.448763276,0.364319424,0.076550627,0.083896512,0.026470161,0
0.349045846,0.439765951,0.047930876,0.12338748,0.039869847,0
0.300213106,0.469703185,0.049398443,0.125471407,0.055213859,0
0.204894467,0.478655304,0.08372281,0.172514508,0.06021291,0
0.233308673,0.421499742,0.097411743,0.179669792,0.068110049,0
0.286437012,0.408130358,0.103502989,0.145970857,0.055958784,0
0.39441777,0.390913082,0.070636106,0.10759482,0.036438222,0
0.4843107,0.357914211,0.034988587,0.101123905,0.021662597,0
0.467767341,0.405440628,0.018465237,0.09128983,0.017036965,0
0.467920869,0.425427626,0.016970903,0.082688329,0.006992273,0
0.339888096,0.501070811,0.033912651,0.110773228,0.014355214,0
0.21298243,0.557197631,0.050736935,0.15922639,0.019856614,0
0.349565687,0.456933445,0.030121294,0.14093879,0.022440783,0
0.527780976,0.311760331,0.016769006,0.124419807,0.019269881,0
0.400674587,0.362658255,0.059415526,0.056275813,0.120975819,0
0.569002169,0.294053379,0.021088309,0.062486464,0.053369678,0
0.63726231,0.250538502,0.023373593,0.069532176,0.019293419,0
0.629576672,0.23171918,0.042949221,0.06820509,0.027549837,0
0.706241117,0.169390055,0.073170911,0.02358086,0.027617057,0
0.739988998,0.126626602,0.047037124,0.06897049,0.017376786,0
0.670803958,0.090299483,0.067530011,0.106356324,0.065010223,0
0.62349703,0.121213674,0.071290635,0.088046607,0.095952053,0
0.634409309,0.126763079,0.056549971,0.071606909,0.110670732,0
0.669385122,0.120754033,0.045458423,0.082554845,0.081847576,0
0.684364991,0.08834932,0.065008459,0.10628981,0.055987419,0
0.743418063,0.025662863,0.084253933,0.117319758,0.029345383,0
0.714768917,0.069299197,0.050427191,0.125682809,0.039821886,0
0.68273572,0.156979698,0.044122275,0.068715975,0.047446332,0
0.666963588,0.204911263,0.037752211,0.046831139,0.043541798,0
0.670661958,0.22696349,0.022000077,0.054039461,0.026335015,0
0.589378415,0.314320407,0.011993167,0.044601005,0.039707007,0
0.507660048,0.403078643,0.010941553,0.042163623,0.036156133,0
0.390353182,0.537665055,0.028044584,0.011738524,0.032198655,0
0.327852181,0.613494364,0.034078139,0.002423149,0.022152167,0
0.32303835,0.571476158,0.040994816,0.045871071,0.018619605,0
0.249057558,0.589674239,0.044436383,0.086270735,0.030561085,0
0.236159407,0.56373821,0.067063508,0.091463247,0.041575628,0
0.202549799,0.515163358,0.102234616,0.127252742,0.052799486,0
0.261784137,0.337941416,0.112474108,0.220047412,0.067752927,0
0.299332952,0.297631051,0.123574865,0.216615745,0.062845387,0
0.413834684,0.292331979,0.098492069,0.146588677,0.048752591,0
0.466995508,0.337721286,0.064148468,0.108809959,0.02232478,0
0.468531567,0.378688726,0.034281202,0.100664187,0.017834317,0
0.469126608,0.419101517,0.015639132,0.0883617,0.007771044,0
0.373357301,0.501632065,0.021603254,0.095255655,0.008151726,0
0.218571055,0.587861458,0.039067085,0.137098807,0.017401595,0
0.140740206,0.645374283,0.042067146,0.153683723,0.018134641,0
0.40976358,0.414573426,0.035534186,0.121288475,0.018840333,0
0.566423099,0.286534145,0.022968521,0.108848971,0.015225264,0
0.685089116,0.195558847,0.01616205,0.08875365,0.014436336,0
0.448303503,0.288077744,0.075262242,0.08352773,0.104828781,0
0.550454277,0.311994208,0.013342559,0.064390224,0.059818732,0
0.626301697,0.255006933,0.025806097,0.083644552,0.009240721,0
0.661557172,0.207302857,0.02521493,0.074990779,0.030934262,0
0.720411016,0.121748442,0.068617627,0.0486652,0.040557716,0
0.719598353,0.07870385,0.054892198,0.123854202,0.022951397,0
0.613241593,0.090202749,0.070854244,0.173734618,0.051966797,0
0.536308838,0.144525492,0.05064686,0.165096374,0.103422437,0
0.509305388,0.225849822,0.042024441,0.092414644,0.130405705,0
0.546112867,0.272415567,0.030927864,0.047534394,0.103009308,0
0.58872813,0.198761336,0.051799656,0.078178311,0.082532567,0
0.722269444,0.064165603,0.052363854,0.118721439,0.042479659,0
0.714237479,0.072595996,0.011363446,0.153065281,0.048737798,0
0.726473955,0.095114673,0.006891898,0.100012632,0.071506841,0
0.785567822,0.051830462,0.022643072,0.062999046,0.076959599,0
0.812663263,0.03036127,0.023404961,0.08752248,0.046048026,0
0.809216893,0.04070689,0.0079366,0.06963434,0.072505277,0
0.705910161,0.14575278,0.021084397,0.068336358,0.058916304,0
0.659717246,0.221825215,0.039124023,0.025341287,0.053992229,0
0.59967357,0.302632185,0.05386182,0.00479988,0.039032544,0
0.569702534,0.291991294,0.063998523,0.050503431,0.023804218,0
0.498149565,0.331270547,0.060429901,0.08456866,0.025581328,0
0.47533722899999997,0.361028278,0.047696011,0.080248234,0.035690248,0
0.433586815,0.389911607,0.049470622,0.088793088,0.038237868,0
0.45080057,0.327154182,0.054654792,0.123798724,0.043591732,0
0.477535472,0.31018838,0.05269706,0.116594951,0.042984137,0
0.433714631,0.323515292,0.071971612,0.120859317,0.049939149,0
0.365804014,0.399866064,0.073767513,0.126618312,0.033944096,0
0.271353113,0.488598599,0.063646488,0.143241398,0.033160403,0
0.154846561,0.613870844,0.055692252,0.154720191,0.020870152,0
0.107901269,0.658146552,0.052735377,0.162324952,0.01889185,0
0.272935231,0.503979556,0.038893082,0.160172164,0.024019967,0
0.355923393,0.43858734,0.031782387,0.153729111,0.019977769,0
0.515742345,0.249763594,0.044237789,0.15010682,0.040149452,0
0.571880907,0.311920488,0.011339772,0.045213636,0.059645197,0
0.615369029,0.263017455,0.009213381,0.069845259,0.042554876,0
0.641527638,0.256396151,0.008073847,0.072241657,0.021760707,0
0.664499877,0.218741207,0.035215415,0.069687867,0.011855634,0
0.714246084,0.182160155,0.030826818,0.048695704,0.024071239,0
0.716027777,0.166835023,0.024628968,0.058277596,0.034230636,0
0.738471866,0.111402415,0.030333568,0.085842041,0.03395011,0
0.802514805,0.027229502,0.026102306,0.112701362,0.031452024,0
0.70583215,0.135597636,0.022435832,0.088933365,0.047201017,0
0.598292885,0.194028704,0.044249427,0.089161042,0.074267942,0
0.565482505,0.240033966,0.077148926,0.049565199,0.067769404,0
0.388016061,0.489670024,0.027348433,0.066048765,0.028916716,0
0.336534185,0.544564059,0.017120108,0.059664637,0.042117011,0
0.392049539,0.495558647,0.035709682,0.008813986,0.067868146,0
0.308549404,0.512652074,0.056306963,0.048637882,0.073853678,0
0.275038774,0.513192983,0.069712761,0.057686869,0.084368613,0
0.327936131,0.406896124,0.052965495,0.119208667,0.092993583,0
0.484457183,0.259644345,0.073895485,0.086297793,0.095705194,0
0.580946634,0.197259443,0.065076151,0.072593457,0.084124315,0
0.642762115,0.233367681,0.04902295,0.041211904,0.033635349,0
0.566589828,0.33354242,0.051406904,0.031665467,0.016795381,0
0.489627923,0.395703407,0.059425989,0.040861788,0.014380893,0
0.450186541,0.444540707,0.05406797,0.030104795,0.021099987,0
0.483939238,0.441399082,0.027379233,0.021201069,0.026081378,0
0.577904558,0.36740732,0.012230976,0.017336951,0.025120194,0
0.632002463,0.316743011,0.016542377,0.011651539,0.02306061,0
0.369559676,0.368219117,0.063602233,0.066366599,0.132252374,0
0.548196169,0.316911315,0.008669106,0.063546092,0.062677319,0
0.611044479,0.280413274,0.01334723,0.076681916,0.018513101,0
0.612433865,0.252908234,0.03214319,0.074031767,0.028482944,0
0.673241714,0.180585482,0.073030417,0.039668554,0.033473833,0
0.692052332,0.135591078,0.06655665,0.092450133,0.013349807,0
0.62876007,0.090690474,0.086012088,0.1412017,0.053335668,0
0.594472931,0.088004755,0.07719376,0.125337694,0.11499086,0
0.598746768,0.131778543,0.060114965,0.077703619,0.131656105,0
0.612261197,0.185305853,0.04712784,0.052595809,0.102709301,0
0.639383355,0.136586038,0.061455409,0.088552008,0.07402319,0
0.729645419,0.035180271,0.051368394,0.134808032,0.048997884,0
0.701849518,0.071575846,0.006278403,0.150499428,0.069796806,0
0.686243542,0.12088103,0.014363743,0.094861078,0.083650606,0
0.716922476,0.109532686,0.032595514,0.067527623,0.073421702,0
0.745542242,0.081791575,0.027103828,0.093983751,0.051578605,0
0.708160078,0.127434615,0.025037813,0.07408418,0.065283314,0
0.648776016,0.217803554,0.009922549,0.070151586,0.053346295,0
0.578890565,0.304034832,0.039325135,0.029049748,0.04869972,0
0.528794819,0.359769132,0.06252369,0.01313694,0.035775419,0
0.455482779,0.392544783,0.079951401,0.037277773,0.034743264,0
0.362196014,0.429930594,0.078661305,0.083063888,0.046148199,0
0.333273391,0.473047869,0.0600859,0.079904505,0.053688336,0
0.313930981,0.487149898,0.047967416,0.0938532,0.057098504,0
0.341507734,0.413497286,0.053793115,0.129591187,0.061610678,0
0.364974703,0.401836951,0.063448992,0.116105494,0.05363386,0
0.321782798,0.4161476,0.082439762,0.124241639,0.055388201,0
0.335227537,0.431791611,0.076923489,0.120552173,0.03550519,0
0.269597278,0.502055024,0.057365786,0.136869425,0.034112487,0
0.417868328,0.353778656,0.044074023,0.058219972,0.126059021,0
0.556974442,0.297840901,0.005113618,0.078300302,0.061770738,0
0.629705204,0.269319863,0.007846901,0.07985124,0.013276793,0
0.628858507,0.233426998,0.040620867,0.075986895,0.021106733,0
0.700580462,0.17194293,0.066571195,0.035007967,0.025897445,0
0.701829929,0.157864507,0.053846629,0.07625535,0.010203586,0
0.66548084,0.112491185,0.068263487,0.118591299,0.035173189,0
0.696497618,0.023504432,0.055539112,0.133352146,0.091106692,0
0.673287599,0.090775173,0.040245306,0.089611295,0.106080628,0
0.60952862,0.202941207,0.027625821,0.058794125,0.101110227,0
0.628853059,0.201691788,0.010642834,0.085114382,0.073697937,0
0.613366159,0.139418497,0.09528266,0.110615222,0.041317462,0
0.62265218,0.083747012,0.169515277,0.080113149,0.043972383,0
0.625692665,0.097515117,0.183600598,0.039992585,0.053199035,0
0.637709315,0.060506936,0.181200246,0.077614511,0.042968991,0
0.740411215,0.026828006,0.136350115,0.061764766,0.034645899,0
0.675719498,0.094047504,0.127554273,0.077121708,0.025557017,0
0.570089131,0.202336386,0.110821719,0.087339507,0.029413256,0
0.447665552,0.366247818,0.113729907,0.046347327,0.026009397,0
0.394341013,0.449308907,0.119423832,0.012920909,0.024005339,0
0.474963217,0.353389962,0.094605896,0.035101894,0.04193903,1
0.477695942,0.346884393,0.089919377,0.042113806,0.043386482,1
0.496175569,0.33897944,0.085891097,0.051718734,0.02723516,1
0.505837993,0.322234246,0.098136465,0.045704629,0.028086667,1
0.512064474,0.323526424,0.090451533,0.043212454,0.030745114,1
0.548503189,0.29249753,0.082393964,0.04223886,0.034366457,1
0.591864524,0.275731058,0.070777996,0.02956571,0.032060714,1
0.622815535,0.253949952,0.075477004,0.025878609,0.0218789,1
0.630278425,0.241142565,0.071270628,0.031077789,0.026230593,1
0.626012706,0.253095738,0.065352375,0.027657211,0.027881969,1
0.601276043,0.269875775,0.065694494,0.044781511,0.018372177,1
0.230524522,0.3906985,0.123166151,0.134894763,0.120716064,1
0.25164133,0.3367322,0.200084435,0.085142197,0.12639983900000001,1
0.258564337,0.398803345,0.221873392,0.037408778,0.083350148,1
0.228767796,0.446359598,0.207999889,0.057011223,0.059861494,1
0.223827193,0.453210603,0.213672667,0.073914362,0.035375174,1
0.206646684,0.512153113,0.177383008,0.061335918,0.042481277,1
0.198524674,0.59496382,0.157711911,0.041689705,0.007109891,1
0.180196877,0.586791734,0.148480043,0.052461141,0.032070204,1
0.186949478,0.57559482,0.115325707,0.07386986,0.048260135,1
0.256609752,0.501947502,0.121147572,0.066126011,0.054169162,1
0.242587473,0.53467246,0.114222083,0.062907426,0.045610556,1
0.310160535,0.512306861,0.072455951,0.063549834,0.041526819,1
0.370221041,0.433225954,0.090755144,0.05569891,0.050098951,1
0.313953958,0.522370073,0.050358247,0.060811318,0.052506404,1
0.322319804,0.533948067,0.04435505,0.052609247,0.046767833,1
0.072142172,0.83119301,0.03122206,0.040087748,0.025355009,1
0.240395872,0.41799669,0.171047686,0.104513694,0.066046057,1
0.266231362,0.448848611,0.136752932,0.098872328,0.049294766,1
0.221637212,0.546535333,0.140572401,0.068207277,0.023047777,1
0.183823586,0.590414142,0.14170648,0.070211006,0.013844786,1
0.166769799,0.58047627,0.151301334,0.0904418,0.011010797,1
0.186156582,0.587161671,0.129542213,0.084563876,0.012575658,1
0.214063909,0.532252441,0.128802472,0.108026001,0.016855177,1
0.236439087,0.55893893,0.099137778,0.091308858,0.014175346,1
0.253528961,0.557722045,0.09909038,0.076333505,0.013325109,1
0.26657322,0.489027025,0.131299598,0.097970342,0.015129814,1
0.284787649,0.503150073,0.106519555,0.09418257,0.011360153,1
0.34208771,0.477105291,0.065086987,0.105671463,0.010048549,1
0.360422207,0.451675411,0.082219312,0.094370591,0.011312478,1
0.425096777,0.408938353,0.071606093,0.077897239,0.016461538,1
0.429322076,0.385211936,0.082040815,0.075717782,0.027707391,1
0.337753951,0.375079659,0.208431914,0.072071788,0.006662689,1
0.355991536,0.37960888,0.185023506,0.068331501,0.011044577,1
0.328623591,0.451600374,0.148939652,0.056871942,0.013964443,1
0.330411725,0.471463394,0.128309478,0.055063843,0.014751561,1
0.342841471,0.476356106,0.107483063,0.055917347,0.017402013,1
0.355874248,0.472760185,0.106414769,0.051192146,0.013758653,1
0.359355369,0.459375961,0.118394993,0.048866862,0.014006815,1
0.3441073,0.460610812,0.134747205,0.046156695,0.014377988,1
0.373718096,0.462443412,0.103520607,0.044978988,0.015338896,1
0.398508544,0.450162823,0.085746338,0.050486072,0.015096223,1
0.428186005,0.424126014,0.084324044,0.049885912,0.013478024,1
0.440650236,0.419096756,0.085422113,0.041985312,0.012845582,1
0.45091892,0.406600769,0.080685041,0.045339441,0.016455829,1
0.456448966,0.335022688,0.096233752,0.076786518,0.035508076,1
0.373867496,0.36403502,0.17646899,0.062604976,0.023023518,1
0.369757988,0.38787568100000003,0.159552374,0.065533579,0.017280378,1
0.364311308,0.428608531,0.139361841,0.05201154,0.015706781,1
0.387371196,0.426405134,0.121289745,0.048145918,0.016788007,1
0.39391389,0.43314884,0.098404643,0.048149379,0.026383248,1
0.417241192,0.433951566,0.093679605,0.040594982,0.014532655,1
0.435429322,0.428706561,0.082784939,0.035460518,0.01761866,1
0.450230582,0.428097207,0.074639425,0.032603535,0.01442925,1
0.43679923,0.39007702,0.094345476,0.053854404,0.02492387,1
0.492907818,0.3542416,0.057247398,0.050774161,0.044829022,1
0.464796854,0.39507935,0.061349781,0.05833025,0.020443765,1
0.464745025,0.392127209,0.050345506,0.055585852,0.037196409,1
0.44109026,0.3574328,0.081135698,0.068157155,0.052184087999999997,1
0.144859695,0.519067366,0.08271724,0.165544924,0.087810775,1
0.114592299,0.463975883,0.114754428,0.211320453,0.095356938,1
0.47888833,0.319031372,0.104666801,0.053207811,0.044205687,1
0.48845328,0.320255907,0.102353464,0.053610288,0.035327061,1
0.437058863,0.375459983,0.102550484,0.049753735,0.035176934,1
0.420961791,0.395999267,0.106869895,0.04151031,0.034658737,1
0.430302354,0.379406912,0.112400773,0.045432737,0.032457224,1
0.4437756,0.367276811,0.117807862,0.041076697,0.03006303,1
0.472856792,0.34724482,0.102788732,0.04537433,0.031735325,1
0.499906568,0.337396318,0.090235953,0.04005649,0.032404672,1
0.529027159,0.304877084,0.089496371,0.046561909,0.030037477,1
0.537403909,0.303092411,0.084269623,0.037366842,0.037867215,1
0.563028882,0.293794252,0.078275422,0.039565985,0.02533546,1
0.561919061,0.292186338,0.076495397,0.033171097,0.036228107,1
0.571812732,0.27993393,0.079196616,0.039959627,0.029097095,1
0.588423514,0.263797454,0.082281192,0.038272094,0.027225746,1
0.593534773,0.270106215,0.069036699000000007,0.038507164,0.028815149,1
0.650693109,0.253358893,0.042945545,0.035006558,0.017995895,1
0.213292872,0.179283098,0.139814498,0.151104288,0.316505244,1
0.307541445,0.366872209,0.152367644,0.068368195,0.104850507,1
0.315218738,0.376272408,0.152675224,0.078948642,0.076884989,1
0.295361286,0.452513078,0.128156073,0.061113404,0.062856159,1
0.279998774,0.474127801,0.139514073,0.055231755,0.051127597,1
0.289288907,0.457904433,0.129080615,0.067550607,0.056175437,1
0.316775397,0.437952645,0.147386061,0.044927518,0.052958379,1
0.37208797,0.396269379,0.109100786,0.057638385,0.06490348,1
0.390360812,0.388000101,0.106063928,0.066830982,0.048744177,1
0.416655022,0.35116226,0.118583218,0.067234444,0.046365056,1
0.424760756,0.349427535,0.110816989,0.069392975,0.045601745,1
0.456258547,0.336360603,0.092086508,0.069542578,0.045751765,1
0.483799229,0.333208455,0.075861328,0.062823765,0.044307222,1
0.497499271,0.335400118,0.070057429,0.055477386,0.041565794,1
0.51255874,0.329412949,0.067961456,0.05090451,0.039162344,1
0.518853574,0.322459782,0.066949792,0.050586192,0.041150661,1
0.547893765,0.321561308,0.050861114,0.041986218,0.037697594,1
0.558235738,0.29967545,0.04007003,0.035765369,0.066253414,1
0.511264136,0.202518901,0.120960566,0.119409738,0.045846659,1
0.237573526,0.429943305,0.104638481,0.120541266,0.107303422,1
0.230134255,0.413978196,0.155161471,0.110961381,0.089764696,1
0.205321411,0.477822374,0.130813264,0.114482364,0.071560587,1
0.182413054,0.563947725,0.11079697,0.091854651,0.050987599,1
0.183672361,0.572934084,0.099995299,0.088799298,0.054598958,1
0.190205214,0.570493294,0.096011681,0.090687122,0.052602689,1
0.222004242,0.556215314,0.093844366,0.076360249,0.05157583,1
0.247819051,0.523676224,0.086901301,0.092768746,0.048834677,1
0.291877191,0.495119281,0.084438458,0.080670091,0.047894979,1
0.320200766,0.469389281,0.089378659,0.081589143,0.039442152,1
0.339254973,0.493365924,0.073714177,0.057960672,0.035704253,1
0.358698651,0.483766851,0.079183343,0.047065012,0.031286144,1
0.361889061,0.474691475,0.067277095,0.061048322,0.035094047,1
0.37109602,0.46215381,0.052232422,0.075793254,0.038724494,1
0.432207251,0.406908876,0.048813132,0.087723092,0.024347649,1
0.238906902,0.458333227,0.069023461,0.111885694,0.121850716,1
0.210727356,0.507938116,0.139846378,0.050506708,0.090981442,1
0.198345371,0.568786918,0.124108938,0.036543776,0.072214997,1
0.178798483,0.611468887,0.111811435,0.045303803,0.052617392,1
0.180207525,0.604447382,0.110721006,0.049250718,0.05537337,1
0.210729188,0.577196851,0.107165068,0.045421647,0.059487246,1
0.236392139,0.553587483,0.094848833,0.047076278,0.068095267,1
0.266379347,0.489314171,0.08026121,0.099165545,0.064879726,1
0.306644899,0.481698565,0.087156733,0.064770273,0.05972953,1
0.331047422,0.481536856,0.076471424,0.058433634,0.052510664,1
0.350831342,0.474874224,0.076489512,0.040036488,0.057768434,1
0.367973188,0.436921947,0.10483564,0.040773159,0.049496066,1
0.410800189,0.432505528,0.072914137,0.028829588,0.054950559,1
0.415980257,0.409458393,0.06843304,0.053792717,0.052335593,1
0.457615372,0.387419627,0.055469489,0.049691721,0.049803791,1
0.483423782,0.388936781,0.056503836,0.029727301,0.0414083,1
0.49900737,0.364326707,0.060449222,0.031787641,0.04442906,1
0.253950895,0.531297211,0.07018494,0.083597997,0.060968957,1
0.243359069,0.459383061,0.085787252,0.112320063,0.099150555,1
0.172960926,0.518076483,0.174127283,0.059204983,0.075630326,1
0.137512306,0.59739416,0.138472683,0.072404079,0.054216771,1
0.150232813,0.631909595,0.099411235,0.076758833,0.041687524,1
0.169177181,0.644221443,0.094512999,0.054528889,0.037559488,1
0.2142573,0.629975179,0.089335403,0.028130708,0.03830141,1
0.236663743,0.590703431,0.09127865,0.049250989,0.032103188,1
0.270652336,0.512349769,0.09983414,0.090080713,0.027083042,1
0.299043442,0.493775502,0.1167199,0.067155966,0.023305189,1
0.338495992,0.49152648,0.109161095,0.034233464,0.026582968,1
0.345780413,0.492363627,0.090085759,0.043365561,0.028404639,1
0.367670763,0.478306473,0.086586691,0.042845732,0.024590341,1
0.374969563,0.461207544,0.076381372,0.064047727,0.023393794,1
0.39577621,0.435524551,0.071489992,0.067249359,0.029959888,1
0.401485671,0.436433427,0.073462009,0.057315251,0.031303643,1
0.407016072,0.440299502,0.071912934,0.060598641,0.020172851,1
0.461912543,0.393455591,0.070591604,0.060726441,0.013313821,1
0.144525321,0.72899013,0.045534746,0.049508009,0.031441795,1
0.205023491,0.393883801,0.118346373,0.175154053,0.107592284,1
0.156535135,0.534799795,0.177827562,0.064179015,0.066658493,1
0.165774444,0.575125065,0.163046065,0.06401118,0.032043246,1
0.156076435,0.600832586,0.145750953,0.083598194,0.013741832,1
0.166762834,0.596241782,0.150895514,0.079454766,0.006645104,1
0.19767491,0.552522132,0.1637749,0.081746507,0.004281552,1
0.218120829,0.527178985,0.163971192,0.088341477,0.002387518,1
0.255785402,0.482053611,0.168899806,0.090576078,0.002685103,1
0.274679937,0.471713837,0.159160494,0.090002305,0.004443426,1
0.304115791,0.442573716,0.156410484,0.093551699,0.00334831,1
0.32424981,0.432763285,0.145569585,0.09445362,0.0029637,1
0.355533427,0.414327282,0.135518873,0.090584323,0.004036095,1
0.374671967,0.403474263,0.128215172,0.089190637,0.004447961,1
0.386528533,0.396684267,0.125059745,0.084358025,0.007369429,1
0.422286056,0.378675729,0.105600407,0.081526046,0.011911761,1
0.419487914,0.388610578,0.110958227,0.070773302,0.010169978,1
0.445603865,0.372310291,0.105677137,0.068498925,0.007909782,1
0.492963478,0.343539387,0.08908737,0.063699015,0.010710751,1
0.110473086,0.757550499,0.04875709,0.046264871,0.036954454,1
0.359752297,0.420246305,0.100733086,0.060505016,0.058763296,1
0.358676107,0.443348933,0.109533967,0.049990025,0.038450968,1
0.333995393,0.483371283,0.098575502,0.052660922,0.0313969,1
0.329990233,0.509215338,0.092517533,0.041623103,0.026653793,1
0.339701703,0.499733322,0.092894411,0.044039038,0.023631527,1
0.358474928,0.487764135,0.088297959,0.045186388,0.02027659,1
0.394247739,0.453902863,0.089392324,0.042925788,0.019531286,1
0.42974463,0.433933387,0.080247531,0.03696812,0.019106333,1
0.456212598,0.406476942,0.079756149,0.041434607,0.016119704,1
0.489613834,0.383320289,0.075160856,0.038959544,0.012945477,1
0.516000093,0.360393416,0.071019542,0.039269941,0.013317008,1
0.549413659,0.336359152,0.062040326,0.040739182,0.011447681,1
0.564119969,0.328474005,0.058774279,0.038259781,0.010371966,1
0.578548606,0.318996808,0.053322326,0.035160306,0.013971953,1
0.529056081,0.309758935,0.115916511,0.028900991,0.016367482,1
0.557607628,0.342482905,0.050531842,0.029111423,0.020266202,1
0.611077036,0.306482343,0.046050112,0.020812172,0.015578337,1
0.620067286,0.295945615,0.042026148,0.029948188,0.012012763,1
0.620067881,0.301527891,0.041077058,0.024197622,0.013129549,1
0.646829079,0.287383876,0.033764154,0.018478358,0.013544533,1
0.292310418,0.512458204,0.073400052,0.066607308,0.055224018,1
0.272382503,0.444302437,0.095697894,0.084740995,0.102876171,1
0.274190706,0.480788068,0.149383699,0.028352597,0.067284929,1
0.254523858,0.530860844,0.122934809,0.038028144,0.053652345,1
0.228722539,0.576732906,0.104764699,0.040915262,0.048864594,1
0.23401986,0.587225004,0.100127023,0.032656759,0.045971355,1
0.240907218,0.572272702,0.098206267,0.038362365,0.050251449,1
0.259146382,0.551179271,0.098282326,0.041789726,0.049602295,1
0.293625565,0.516452621,0.099890947,0.040360784,0.049670084,1
0.313661358,0.503108378,0.095478527,0.043151468,0.04460027,1
0.349099904,0.47305271,0.091545255,0.044083575,0.042218556,1
0.373008064,0.458433419,0.084827595,0.043305437,0.040425485,1
0.396631315,0.440988463,0.082653613,0.041065846,0.038660763,1
0.42394446,0.424631678,0.07313363,0.041614521,0.03667571,1
0.440103058,0.420836128,0.067167352,0.039051997,0.032841464,1
0.462243828,0.407876825,0.061520124,0.034733032,0.03362619,1
0.478074343,0.396750659,0.054599333,0.039162182,0.031413483,1
0.488146529,0.392912909,0.053883981,0.035214834,0.029841746,1
0.497414794,0.393937691,0.048059072,0.030195164,0.030393278,1
0.517947777,0.378976541,0.040665038,0.034299156,0.028111487,1
0.531009307,0.383526833,0.036654665,0.023453262,0.025355932,1
0.544039428,0.367401955,0.036050105,0.032001213,0.020507299,1
0.229474141,0.458401403,0.068217803,0.160073434,0.08383322,1
0.181511173,0.517677418,0.176950466,0.066518411,0.057342531,1
0.19107338,0.552208366,0.15221236,0.07497208,0.029533815,1
